Coluna1;titulo;subtitulo;categoria;data_publicacao;imagem;corpo
https://www.cnnbrasil.com.br/esportes/futebol/campeonato-carioca/madureira-x-vasco-escalacoes-e-onde-assistir-ao-jogo-do-carioca/;Madureira x Vasco: escalações e onde assistir ao jogo do Carioca;Equipes se enfrentam nesta segunda-feira (2), às 20h (de Brasília), no Conselheiro Galvão;Campeonato Carioca;02/02/2026 19:17;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/cpt-api/__cnn-import_api-aab965ec3b573167fd10789bcfba0be4.jpg?w=1200&h=630&crop=1;"Pela quinta rodada do Campeonato Carioca de 2026, Madureira e Vasco medem forças nesta segunda-feira (2), às 20h (de Brasília), em confronto que promete movimentar a competição estadual.
As equipes buscam melhorar suas posições em seus respectivos grupos na fase de pontos corridos do torneio.
A partida será realizada no estádio Conselheiro Galvão.

Na tabela de classificação, o Vasco ocupa a terceira posição do Grupo A, com sete pontos conquistados em quatro jogos, somando duas vitórias, um empate e uma derrota. O Cruz-Maltino possui o melhor ataque entre os times envolvidos na partida, com sete gols marcados.
Já o Madureira aparece na terceira colocação do Grupo B, com seis pontos, fruto de duas vitórias e duas derrotas, tendo marcado quatro gols e sofrido cinco no campeonato até o momento.
O duelo terá transmissão da Ge TV, SporTV, Premiere e no tempo real do CNN Esportes.
Escalações de Madureira x Vasco

Madureira: Neguete; Júlio Cesar, Marcão, Jean Vianna e Matheus Julião; Lindoso, Jacó, Fubá; Maranhão, Juninho e Everton.
Vasco: Léo Jardim; Puma Rodríguez, Hugo Moura, Robert Renan e Lucas Piton; Cauan Barros, Tchê Tchê, Rojas; Andrés Gómez, Nuno Moreira e Brenner.

Onde assistir a Madureira x Vasco

TV: Ge TV, SporTV, Premiere e CNN Esportes
Tempo real: CNN Esportes

Ficha técnica de Madureira x Vasco

Data: 02/02/2026
Horário: 20h (de Brasília)
Local: Conselheiro Galvão, no Rio de Janeiro
Rodada: 5ª"
https://www.cnnbrasil.com.br/esportes/futebol/santos/santos-neymar-treina-com-elenco-e-se-aproxima-de-retorno/;Santos: Neymar treina com elenco e se aproxima de retorno;"Camisa 10 passou por cirurgia no menisco do joelho esquerdo em dezembro
";Santos;02/02/2026 18:29;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/Neymar-trabalha-sem-bola-no-gramado-do-CT-Rei-Pele.webp?w=1000&h=563&crop=1;"O meia-atacante Neymar está próximo de retornar aos gramados. Ainda em processo de transição física, o camisa 10 do Santos treinou com bola junto ao restante do elenco nesta segunda-feira (2), no CT Rei Pelé.
A previsão inicial do Santos era de que o jogador ficasse à disposição para o clássico contra o São Paulo, nesta quarta-feira (4), na Vila Belmiro, pelo Campeonato Brasileiro. O último treino antes do confronto será realizado nesta terça-feira (3).

Em dezembro, Neymar passou por uma artroscopia no menisco do joelho esquerdo. O atleta atuou na reta final do Campeonato Brasileiro de 2025 ainda com dores.
Outras atualizações
O atacante Tiquinho Soares se recuperou de um edema muscular na panturrilha esquerda e já treina normalmente com o elenco. Thaciano, por sua vez, após sofrer um edema no músculo posterior da coxa direita, iniciou o processo de transição física.
Momento do Santos
O Peixe vive um momento delicado na temporada. A equipe vem de derrotas para Chapecoense e São Paulo, pelo Campeonato Brasileiro e pelo Campeonato Paulista, respectivamente.


Em 2026, até o momento, o Santos soma uma vitória, três empates e três derrotas, com seis gols marcados e dez sofridos."
https://www.cnnbrasil.com.br/esportes/futebol/cruzeiro/zagueiro-tem-lesao-confirmada-e-vira-desfalque-no-cruzeiro-saiba-detalhes/;"Zagueiro tem lesão confirmada e vira desfalque no Cruzeiro; saiba detalhes";"Com dores, zagueiro deixou a vitória contra o Betim, no domingo (1º), ainda no primeiro tempo
";Cruzeiro;02/02/2026 17:18;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/jonathan-jesus-e1770063400533.jpg?w=1200&h=630&crop=1;"Jonathan Jesus virou um problema para o Cruzeiro pelas próximas semanas. O jogador se lesionou na vitória contra o Betim Futebol, no último domingo (1º), na Arena Urbsan, em Betim, em jogo da sexta rodada do Campeonato Mineiro.
O zagueiro foi reavaliado e passou por exames médicos nesta segunda-feira (2). Segundo o clube celeste, ele teve estiramento no joelho direito. O tratamento será conservador.

“O Cruzeiro informa que o atleta Jonathan Jesus foi submetido a exames, nesta segunda-feira, que diagnosticaram estiramento ligamentar no joelho direito. O tratamento indicado para o caso é conservador, sem a necessidade de intervenção cirúrgica”, publicou o clube.
Como já é de praxe, a Raposa não divulgou o tempo estimado para a recuperação. No entanto, a Itatiaia apurou que a tendência é que o jogador fique fora de combate de sete a oito semanas.
A zaga é um ponto sensível para o Cruzeiro neste momento. Lucas Villalba, que se recuperou de lesão ligamentar no tornozelo, ainda não está à disposição de Tite.
O técnico pode contar com Fabrício Bruno, João Marcelo, Bruno Alves e Janderson para a função neste momento.
DM cheio
Além de Jonathan Jesus, o departamento médico do Cruzeiro ganhou mais um integrante após o jogo contra o Betim. Chico da Costa também foi substituído no primeiro tempo da partida por conta de problema muscular na coxa.
Matheus Cunha e Marquinhos seguem em recuperação de lesões no joelho. Villalba e Sinisterra estão em fases finais de transição física.
Jonathan Jesus pelo Cruzeiro

47 jogos
1 gol
1 assistência"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-feminina-define-primeiros-adversarios-de-2026-veja-calendario/;"Seleção Feminina define primeiros adversários de 2026; veja calendário";Equipe de Arthur Elias volta a enfrentar a Costa Rica na próxima Data Fifa;Futebol;02/02/2026 17:08;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/04/arthur-elias-cris-gambare-selecao-brasileira-feminina-e1712616405312.jpg?w=1080&h=608&crop=1;"A Seleção Brasileira Feminina terá Costa Rica, Venezuela e México como seus primeiros adversários em 2026. Os amistosos vão acontecer entre o fim de fevereiro e o início de março.
Cris Gambaré, coordenadora de Seleções Femininas da CBF, falou da importância desses jogos na preparação para a Copa do Mundo de 2027.

“É muito importante termos esses três jogos nesta Data Fifa. Vamos enfrentar seleções que estão em franco crescimento no futebol feminino, com modelos diferentes de jogo, o que nos coloca dificuldades que são importantes no planejamento e no processo de preparação da Seleção Brasileira para este ano e também visando à Copa do Mundo de 2027 no Brasil”, destacou.
Datas e horários
As costarriquenhas serão as donas da casa no duelo marcado para o dia 27 de fevereiro, às 19h do horário local, 22h de Brasília, no Estádio Alejandro Morena Soto, em Alajuela. Na última edição da Concacaf Feminina, em 2022, a Costa Rica avançou até a semifinal e só foi eliminada pelo campeão, os Estados Unidos.
Na sequência, no dia 4 de março, o Brasil encara a Venezuela no México, às 15h do horário local, 18h de Brasília. O amistoso terá como palco o Centro de Treinamento da Federação Mexicana de Futebol, em Toluca.
Encerrando a primeira Data Fifa do ano, a Amarelinha irá entrar em campo em busca da vitória contra o México, atual campeão pan-americano, no Estádio Ciudad de los Deportes, na Cidade do México, no dia 7 de março, às 17h do horário local, 20h de Brasília.
As mexicanas também são velhas conhecidas da seleção comandada pelo técnico Arthur Elias. Em março de 2024, a Seleção derrotou o México por 3 a 0 e avançou à final da Copa Ouro.
Os outros compromissos confirmados da Seleção Brasileira Feminina serão com Canadá, Zâmbia e Coreia do Sul, pelo Fifa Series, em abril, em local a ser definido.
https://www.youtube.com/watch?v=xn92dLsWj8g
Calendário da Seleção Feminina em 2026

Costa Rica x Brasil - amistoso - 27 de fevereiro, 22h (de Brasília), no Estádio Alejandro Morena Soto, em Alajuela
Venezuela x Brasil - amistoso - 4 de março, 18h (de Brasília), no Centro de Treinamento da Federação Mexicana de Futebol, em Toluca
México x Brasil - amistoso - 7 de março, 20h (de Brasília), no Estádio Ciudad de los Deportes, na Cidade do México
Brasil x Canadá - Fifa Series - em abril, local a ser definido
Brasil x Zâmbia - Fifa Series - em abril, local a ser definido
Brasil x Coreia do Sul - Fifa Series - em abril, local a ser definido"
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/corinthians-cobrara-cbf-por-lance-polemico-em-derbi-saiba-detalhes/;"Corinthians cobrará CBF por lance polêmico em Dérbi; saiba detalhes";Timão entende que o atacante Flaco López deveria ter sido expulso por cotovelada em Breno Bidon;Corinthians;13/04/2026 17:07;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/GettyImages-2271041700-e1776110737922.jpg?w=1200&h=630&crop=1;"O Corinthians formalizará, ainda nesta segunda-feira (13), uma reclamação junto à CBF (Confederação Brasileira de Futebol) por conta de um lance polêmico no clássico contra o Palmeiras, disputado no último domingo (12). O Timão entende que o atacante Flaco López deveria ter sido expulso por uma cotovelada no meia Breno Bidon na reta final da partida.
Marcelo Paz, executivo de futebol do Corinthians, se pronunciou nesta segunda-feira (13).
Ao abordar a arbitragem do Dérbi, ele questionou a ausência de intervenção do VAR no lance envolvendo Flaco e Bidon, lembrando que André e Matheuzinho foram expulsos após revisão em vídeo. O duelo terminou empatado por 0 a 0.

“Faremos uma solicitação forte para entender por que o atleta Flaco López não foi expulso por uma cotovelada clara em Breno Bidon, lance claro para expulsão. O VAR ontem foi muito ativo nas expulsões contra o Corinthians, e queremos entender por que esse lance não foi solicitado para que o árbitro pudesse avaliar. Entendemos que houve prejuízo ao clube. Vamos cobrar com educação, gentileza, mas com firmeza para entender por que essa situação não foi averiguada como deveria ser”, disse Paz à Corinthians TV.
O Palmeiras, por sua vez, reclamou, por meio do X, de um possível pênalti de Gabriel Paulista em Ramón Sosa.
O clássico foi marcado por diversas polêmicas. Além das expulsões e das reclamações dentro de campo, jogadores e funcionários se envolveram em uma confusão no túnel de acesso aos vestiários. O atacante Luighi, do Palmeiras, registrou Boletim de Ocorrência por agressão.
Além disso, o goleiro Carlos Miguel foi vítima de racismo por parte de um torcedor na arquibancada da Neo Química Arena. O Corinthians, em conjunto com a polícia, já trabalha para identificar o responsável."
https://www.cnnbrasil.com.br/esportes/futebol/futebol-internacional/libertadores-da-america/barcelona-de-guayaquil-x-cruzeiro-horario-e-onde-assistir-a-libertadores/;Barcelona de Guayaquil x Cruzeiro: horário e onde assistir à Libertadores;Times se enfrentam nesta terça (7), no Estádio Monumental Isidro Romero Carbo, em Guayaquil, no Equador;Libertadores da América;07/04/2026 06:07;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/06/GettyImages-2213475610-e1749045439531.jpg?w=1200&h=630&crop=1;"Barcelona de Guayaquil e Cruzeiro estreiam pelo grupo D na Copa Libertadores nesta terça-feira (7), às 21h, em confronto válido pela fase de grupos da competição.
A partida será realizada no Estádio Monumental Isidro Romero Carbo, em Guayaquil e o torcedor poderá acompanhar a transmissão do duelo através do Disney+ (streaming), além do tempo real do CNN Esportes.
Bicampeão, o Cruzeiro está de volta à Copa Libertadores após um período de sete anos. O time está no Grupo D, considerado o mais difícil do torneio, ao lado de Barcelona-EQU, Boca Juniors-ARG e Universidad Católica-CHI.

Onde assistir a Barcelona de Guayaquil x Cruzeiro pela Libertadores

Canais: Disney+
Tempo real: CNN Esportes

Ficha técnica de Barcelona de Guayaquil x Cruzeiro pela Libertadores

Data: 07/04/2026
Horário: 21h00 (horário de Brasília)
Local: Estádio Monumental Isidro Romero Carbo | Guayaquil - Equador
Fase: Fase de grupos - Rodada 1 | Grupo D

https://www.youtube.com/watch?v=TA6Fs27QXu4"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/na-cbf-ancelotti-confirma-que-lista-da-copa-do-mundo-nao-esta-fechada/;Na CBF, Ancelotti confirma que lista da Copa do Mundo não está fechada;Em evento, treinador da Seleção Brasileira ainda elogiou a logística e a estrutura nos EUA;Seleção Brasileira;02/02/2026 16:35;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/ancelotti-col-e1770058300401.jpeg?w=1200&h=630&crop=1;"Carlo Ancelotti afirmou, nesta segunda-feira (2), que a lista de jogadores convocados para a próxima Copa do Mundo ainda não está definida.
O técnico disse que algumas posições seguem em avaliação e que a decisão final ainda não foi tomada.

“O Brasil tem sorte por ter muitos jogadores, tudo é muito bom. Pois é, a lista final não está fechada, porém já estamos esperando a lista final. Algumas posições ainda não estão 100% decididas"", avaliou.
O treinador também destacou a logística escolhida para a preparação da Seleção Brasileira nos Estados Unidos, que será feita em Nova Jersey. Segundo ele, a estrutura atende às necessidades técnicas do trabalho.
“Pelo resto, acho que no último mês escolhemos fantasticamente a logística, muito boa nos Estados Unidos, um centro de treinamento fantástico, um hotel muito privado para trabalhar bem"", elogiou.
https://www.youtube.com/watch?v=NgyewDwGE1E
Ancelotti afirmou que a CBF priorizou aspectos técnicos no planejamento. Ele citou apoio da entidade para a definição das condições de preparação.
“Acho que a CBF nos permitiu privilegiar o aspecto técnico, isso é o mais importante para a possibilidade de trabalhar bem e de preparar bem para a Copa do Mundo, o que é muito importante”, analisou.
As declarações foram dadas durante evento na sede da entidade, no Rio de Janeiro, que anunciou a parceria entre a CBF e a Volkswagen para os anos de 2026 e 2027. O encontro contou com a presença de executivos da montadora e do presidente da entidade, Samir Xaud.
*Ludmila Candal viajou a convite da Volkswagen."
https://www.cnnbrasil.com.br/esportes/futebol/flamengo/no-flamengo-paqueta-revela-nao-a-gigante-europeu-fiz-o-impossivel/;"No Flamengo, Paquetá revela ""não"" a gigante europeu: ""Fiz o impossível""";Após estreia com derrota para o Corinthians, na Supercopa do Brasil neste domingo (1º), o novo camisa 20 do Flamengo foi oficialmente apresentado no Ninho do Urubu;Flamengo;02/02/2026 16:21;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/flamengo-paqueta-3.jpg?w=1200&h=630&crop=1;"No dia seguinte a sua reestreia pelo Flamengo, Lucas Paquetá foi oficialmente apresentado como reforço do clube carioca nesta segunda (2), no Ninho do Urubu.
O camisa 20 revelou que teve diversas ofertas para seguir no futebol europeu, como do Chelsea, mas as recusou para retornar ao time de coração.




&nbsp;
Após sete anos atuando no futebol europeu, com passagens por Milan, Lyon e West Ham, Lucas Paquetá retorna ao Ninho do Urubu como o reforço mais caro da história do Flamengo. Foram 42 milhões de euros, cerca de R$ 260 milhões, investidos na chegada do meio-campista de 28 anos, que assinou contrato até dezembro de 2030.
Campeão carioca em 2017, Paquetá, agora, deseja conquistar mais títulos como jogador do Flamengo.
“Meu objetivo é cumprir meu contrato, ter uma história vencedora no Flamengo. Em cinco anos vou ter a oportunidade de vencer títulos”, respondeu.
Quatro dias após desembarcar no Rio de Janeiro, Paquetá já foi relacionado por Filipe Luís para a Supercopa do Brasil. Aos 13 minutos do segundo tempo, o meia substituiu Pedro no Estádio Mané Garrincha, em Brasília, mas não evitou a derrota da equipe por 2 a 0.
Com Paquetá à disposição, o Rubro-Negro volta a campo na quarta (4). Pela segunda rodada da Série A, o Flamengo visita o Inter em Porto Alegre. Veja a tabela do Brasileirão!
Confira, abaixo, mais respostas de Lucas Paquetá
Gol perdido contra o Corinthians
“Mais cascudo não quer dizer mais fácil. Não consegui dormir, me cobro muito. Mas hoje é um novo dia, sei do meu potencial e do que psso entregar ao Flamengo. Queria muito vencer, queria muito chegar e ser campeão, comprei voo, abri mão de salário no West Ham, muitas coisas que as pessoas não sabem. Mas a minha experiência me dá a oportunidade de que hoje é um novo dia, é só o começo e vamos ter muito a disputar pela frente.”
Por que você precisa do Flamengo?
“Só quem é rubro-negro vai compreender. O Flamengo é minha casa e queria voltar para casa. É sentimento, identidade. É o que sinto.”
Primeiros dias como jogador do Flamengo
“Muita euforia, alegria de todos em reencontrar todos. Foi corrido, dois dias de treino, adaptação de casa, mas sem deixar de comemorar em estar aqui. Felicidade minha e de toda família. As coisas vão se encontrar. Foi muita emoção e euforia.”
Condições físicas nesse retorno
“Estou melhor. Eu tive dores fortes nas costas, joguei contra o Forest com dores. Optei por preservar, zerar essa dor e, na última semana de negociação, foi mais por essa questão. Fiquei um tempo sem jogar e treinar, mas espero reencontrar a melhor parte física.”
Reação pelo vice da Supercopa do Brasil
“O Paquetá torcedor ficou puto, ainda mais comigo mesmo. Estou exatamente onde queria estar, vivenciei todo esse período do Flamengo ganhando e quero fazer parte disso. Sei que teremos muitas oportunidades de comemorar. Tanto o Paquetá atleta quanto o jogador.”
Qual posição preferencial do Paquetá?
""É uma pergunta que recebo em toda minha carreira e vou responder como sempre; Gosto de estar em campo, ajudando meus companheiros. Fazer várias funções me dá uma vantagem. Conversei muito com o Filipe sobre isso. Onde ele me utilizar, vou estar feliz e à disposição.”
Decisão de deixar o futebol europeu
“Todos acompanharam o que vivi, parcialmente, cada um com suas conclusões. Durante todo processo, do julgamento, tive a possibilidade de voltar ao Flamengo e quis permanecer e resolver. Muito feliz de ter provado minha inocência, mostrado quem eu sou, como eu vivo e pude voltar a jogar futebol sem esse peso. Eu percebi que algumas coisas ainda me incomodavam, algumas situações que eu entendi não precisar enfrentar. Sempre tive o carinho do Flamengo e vi que era o que precisava. O que queria era o carinho, voltar para casa, e foi uma decisão baseada nisso, junto com minha esposa.”"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/com-ancelotti-cbf-anuncia-nova-patrocinadora-para-todas-as-selecoes/;Com Ancelotti, CBF anuncia nova patrocinadora para todas as seleções;Acordo com Volkswagen foi oficializado em evento na sede da entidade do futebol;Seleção Brasileira;02/02/2026 15:54;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/coletiva-cbf-e1770058279713.jpeg?w=1200&h=630&crop=1;"A Confederação Brasileira de Futebol (CBF) terá uma nova patrocinadora nos anos de 2026 e 2027 para todas as seleções brasileiras. Trata-se da montadora alemã Volkswagen, que volta a ter parceria com a CBF após 12 anos.
O acordo foi anunciado nesta segunda (2), na sede da entidade, no Rio de Janeiro.

O evento teve a presença dos executivos da marca, além do presidente da entidade, Samir Xaud e o técnico da Seleção Brasileira, Carlo Ancelotti. Os valores não foram revelados.
“Esse contrato de patrocínio celebra não apenas marcas, mas histórias que caminham juntas com o povo brasileiro, e essa conexão emocional reforça a natural sintonia entre a montadora e nossas seleções”, disse Xaud, presidente da entidade.
https://www.youtube.com/watch?v=NgyewDwGE1E
Ancelotti comentou a parceria e a conexão da marca com o Brasil. “É uma união. Volkswagen é uma parte importante da história do Brasil”, pontuou o treinador italiano, que ainda revelou que a lista de convocados para a próxima Copa do Mundo não está fechada.
Ciro Possobom, CEO da Volkswagen no Brasil, exaltou a parceria que conecta a marca ao futebol em anos decisivos para as Seleções Brasileiras masculina e feminina.
""Bastante contente com essa parceria. Um momento tão importante pro Brasil, que vamos falar muito de futebol, a gente está conectando a nossa marca, nossa experiência, a força dos nossos produtos, com a Seleção. Pra mim é tudo de bom, então bastante contente hoje"", comentou.
*Ludmila Candal viajou a convite de Volkswagen."
https://www.cnnbrasil.com.br/esportes/futebol/flamengo/paqueta-fala-de-gol-perdido-na-final-da-supercopa-nao-consegui-dormir/;"Paquetá fala de gol perdido na final da Supercopa: ""Não consegui dormir""";Meia foi apresentado nesta segunda-feira (2) pelo Flamengo, mas já reestreou com a camisa do rubro-negro;Flamengo;02/02/2026 15:40;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/paqueta-apresentacao-flamengo-e1770057534924.jpg?w=1200&h=630&crop=1;"Um dia após perder o título da Supercopa do Brasil para o Corinthians, o Flamengo apresentou nesta segunda-feira (2) o meia Lucas Paquetá no Ninho do Urubu.
O jogador desembarcou na última quinta-feira (29) para fechar com rubro-negro, treinou, apareceu no BID e foi relacionado por Filipe Luís para a decisão. Porém, o jogo não saiu como ele esperava.

A história da decisão em Brasília contra o Timão poderia ter sido diferente se Paquetá tivesse aproveitado uma chance clara na pequena área no final da partida. Na apresentação, o jogador revelou como lidou com a situação.
""Eu não consegui dormir. Eu me cobro muito. Eu tenho que estar de cabeça em pé, sei do meu potencial e sei do que posso entregar ao Flamengo. É só o início. Óbvio que eu queria muito vencer, chegar e ser campeão"", iniciou o camisa 20.

Tudo que eu fiz para estar nesse jogo, eu paguei o avião, abri mão do meu salário no West Ham, muitas coisas que as pessoas não sabem. Eu queria muito chegar e poder ter essa oportunidade, mas infelizmente não foi da maneira que eu esperava. A experiência que eu tive lá fora me ajuda a pensar que hoje é um novo dia"", completou o meia.
Trajetória no Flamengo
Revelado nas categorias de base do Flamengo, Paquetá estreou pelo time principal em 2016, consolidando-se entre os titulares em 2017. Em janeiro de 2019, se transferiu para o Milan, passando posteriormente pelo Lyon antes de chegar ao West Ham, em 2022.
Na última coletiva de imprensa, concedida antes da transferência para o Milan, Paquetá já havia reforçado a vontade de voltar um dia.
""Conversei com minha esposa e minha mãe que estou com medo de deixar o Flamengo, uma sensação que nunca vivi. Tenho amor a essa camisa e sempre fui feliz jogando aqui. Saio com aquela dorzinha de deixar a minha casa. Sabe? Mas com a certeza de que um dia voltarei"", declarou na ocasião."
https://www.cnnbrasil.com.br/esportes/brasileirao/cbf-altera-data-de-jogo-do-corinthians-da-segunda-rodada-do-brasileirao/;CBF altera data de jogo do Corinthians da segunda rodada do Brasileirão;Equipe enfrenta o Athletico-PR na Arena da Baixada no dia 19, uma quinta-feira;Brasileirão;02/02/2026 15:02;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/12/corinthians_x_vasco_final-e1766021236312.jpg?w=1200&h=630&crop=1;"A CBF (Confederação Brasileira de Futebol) alterou a data do jogo entre Athletico-PR e Corinthians, pela segunda rodada do Campeonato Brasileiro. O duelo será disputado na Arena da Baixada, em Curitiba.
Inicialmente, a partida seria disputada no dia 18 de fevereiro (quarta-feira). Por conta de um efetivo policial, porém, a entidade que organiza o futebol brasileiro, alinhada com o Ministério Público do Paraná, mudou para o dia 19 (quinta-feira). O horário do duelo não foi alterado. A bola rola a partir das 19h30 (de Brasília).

Originalmente, os times se enfrentariam nesta semana, mas o calendário teve que ser adaptado por conta da Supercopa do Brasil. Como o Timão jogou contra o Flamengo no último domingo (1º), o duelo diante do Capivariano, pelo Paulistão, foi prorrogado para quinta-feira (5).
O Athletico-PR, por sua vez, terá pela frente o Foz do Iguaçu, nesta terça-feira (3), também pelo Estadual.
Na estreia no Brasileiro, o Corinthians perdeu por 2 a 1, de virada, para o Bahia, na Vila Belmiro. Já o Furacão bateu o Internacional em pleno Beira-Rio por 1 a 0."
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/titular-do-corinthians-almeja-chance-na-selecao-trabalho-para-isso/;"Titular do Corinthians almeja chance na Seleção: ""Trabalho para isso""";Timão venceu o Flamengo no último domingo (1º) e se sagrou bicampeão da Supercopa do Brasil;Corinthians;02/02/2026 13:57;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/Corinthians-Supercopa.webp?w=1000&h=563&crop=1;"O lateral-esquerdo Matheus Bidu, do Corinthians, projetou a chance de defender a Seleção Brasileira. O defensor foi titular na vitória por 2 a 0 sobre o Flamengo, no último domingo (1º), e ajudou a equipe no título da Supercopa do Brasil.
“Com certeza (quero defender a Seleção). Venho trabalhando para isso. É um sonho desde criança representar meu país. Quem sabe um dia não realizo meu sonho, tenho trabalhado para isso. Não vejo a hora. Quem sabe não dá certo”, disse Bidu em entrevista à TV Globo.

Contratado em 2023, o lateral é um dos jogadores mais regulares do Corinthians desde a reta final de 2024, superando a desconfiança inicial.
Pelo Timão, Bidu acumula oito gols e oito assistências em 127 jogos (101 como titular). Além da Supercopa, o defensor conquistou o Campeonato Paulista e a Copa do Brasil de 2025.
Perguntado sobre o título diante do Flamengo, em Brasília, Matheus se declarou ao clube.
“Algo inexplicável. Viver títulos com essa camisa é maravilhoso, viver com o torcedor é fenomenal. Não tenho palavras para descrever esse momento. Todas as estatísticas iam contra e nós mostramos o que é o Corinthians. É além do futebol. Está aí a resposta para todos que desacreditaram de nós”, completou.
Provavelmente com um time alternativo, o Alvinegro volta a entrar em campo nesta quinta-feira (5), contra o Capivariano, pela sexta rodada do Campeonato Paulista. A bola rola às 20h30 (de Brasília), na Neo Química Arena."
https://www.cnnbrasil.com.br/esportes/futebol/palmeiras/palmeiras-se-pronuncia-sobre-pedido-de-recuperacao-judicial-do-grupo-fictor/;Palmeiras se pronuncia sobre pedido de recuperação judicial do Grupo Fictor;Grupo fechou patrocínio com o clube em março de 2025;Palmeiras;02/02/2026 10:58;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/sep-fictor.webp?w=1140&h=570&crop=1;"O Palmeiras se pronunciou sobre o pedido de recuperação judicial do Grupo Fictor. A Fictor Holding Financeira entrou com o pedido no Tribunal de Justiça de São Paulo nesta segunda-feira (2).
Procurado pela CNN, o Palmeiras informou que o departamento jurídico do clube analisa a situação.

""O Palmeiras tomou ciência na manhã desta segunda-feira (2), por meio da imprensa, do pedido de recuperação judicial realizado pelo Grupo Fictor. O caso está sob análise do Departamento Jurídico do clube para que sejam adotadas as medidas pertinentes"", informou em nota.
Em março de 2025, o Palmeiras anunciou o Grupo Fictor como novo patrocinador. O acordo, de R$ 30 milhões por temporada, tem duração de três anos, prorrogáveis para quatro.
A empresa estampa a propriedade máster e costas dos uniformes das categorias de base do clube e nas costas dos times principais masculino e feminino. Além disso, o acordo envolve também os naming rights de um torneio Sub-17 organizado pelo Palmeiras que passou a se chamar Copa Fictor.
Pedido de recuperação judicial
A Fictor Holding Financeira entrou com um pedido de recuperação judicial no Tribunal de Justiça de São Paulo. A instituição havia tentado comprar o Banco Master em novembro de 2025, antes do Banco Central determinar a liquidação extrajudicial do banco de Daniel Vorcaro.
O valor dos compromissos totaliza, aproximadamente, R$ 4 bilhões, informou a empresa. Em nota, o grupo informou que pretende realizar a quitação sem nenhum deságio.
No pedido de recuperação judicial, a Fictor cita a repercussão midiática negativa envolvendo o nome do grupo após a tentativa de aquisição do Banco Master como a origem da crise que provocou um descompasso temporário nos seus fluxos operacionais e a rescisão contratual de fornecedores de serviços.
Além do patrocínio ao Palmeiras, o grupo também tem atuação em diversos outros segmentos da economia, passando por serviços financeiros, negociações de commodities agrícolas e operações no mercado energético.
https://stories.cnnbrasil.com.br/esportes/palmeiras-lanca-novas-camisas-para-a-temporada-2026-veja/
&nbsp;"
